Close,Timestamp,High,Low,Open
9109.26715452,1517510400,9125.52463407,9095.50314602,9107.06198572
9150.0,1517510700,9150.0,9101.00001146,9109.26715452
9154.81349019,1517511000,9179.99999945,9150.00000088,9150.00000088
9120.0,1517511300,9154.81349,9100.00000005,9154.81349
9102.1,1517511600,9130.32674185,9086.77000006,9100.00000062
9098.32674551,1517511900,9099.99999974,9086.77000006,9090.89455993
9086.77000006,1517512200,9100.0,9086.77000006,9088.15554524
9012.12,1517512500,9087.56805421,9012.12,9086.77000006
9000.92458468,1517512800,9057.86844833,8950.0,9012.12
9040.76300851,1517513100,9080.59233863,9003.00000003,9020.5613895
8980.5,1517513400,9058.45531243,8980.37791729,9025.37842078
9000.00000014,1517513700,9030.9999998,8981.0,9000.0
9001.00000041,1517514000,9028.22004635,9000.0,9028.22004635
8980.00000014,1517514300,9001.10000007,8977.07050759,9001.10000006
8950.0,1517514600,9000.0,8950.0,8980.0
8985.37791746,1517514900,9024.0,8949.98181818,8950.0
8953.40291549,1517515200,9001.1,8949.0,8985.37791749
8949.75927351,1517515500,8989.99999969,8940.0,8954.40291525
8899.26513725,1517515800,8974.57992361,8899.26513725,8954.40291532
8842.46293717,1517516100,8900.0,8830.45687701,8899.26513725
9000.0,1517516400,9005.29394732,8820.0,8842.46293717
9247.99999999,1517516700,9265.699,9000.0,9000.0
9200.00000009,1517517000,9320.37100068,9148.74488221,9250.00000001
9170.00000012,1517517300,9295.99999997,9155.00000004,9215.41970918
9249.99999989,1517517600,9249.99999989,9137.99999999,9180.0
9207.0,1517517900,9254.00000003,9170.0,9249.9999998
9409.57038702,1517518200,9409.84106662,9207.00000009,9214.41900041
9400.0,1517518500,9420.0,9350.0,9409.57038702
9270.00000019,1517518800,9407.88751919,9228.0,9400.0099991
9243.53349366,1517519100,9338.0,9238.40291562,9274.14000011
9315.56138953,1517519400,9346.01067537,9243.53349303,9262.00000099
9399.9999993,1517519700,9415.00000001,9270.78606629,9315.0
9339.0238328,1517520000,9399.9999991,9315.0,9399.9999991
9365.00000001,1517520300,9379.99999995,9320.00000027,9356.99999783
9397.53555571,1517520600,9405.56138955,9323.15000007,9365.0
9493.71167426,1517520900,9500.63999997,9367.74269214,9397.5355557
9499.89360708,1517521200,9519.24999959,9472.00000037,9499.99999991
9391.62,1517521500,9499.49360708,9391.62,9483.7079529
9375.00000022,1517521800,9416.42714079,9300.0,9391.6245938
9314.99999689,1517522100,9399.9999994,9301.6650001,9375.00000025
9285.0,1517522400,9330.0,9250.0,9330.0
9280.35749871,1517522700,9297.76999794,9250.00000002,9286.76999982
9321.0,1517523000,9372.91216647,9280.15042087,9280.15042087
9300.2,1517523300,9340.93761872,9300.0,9320.9999997
9260.0,1517523600,9320.09312777,9260.0,9300.2
9262.00000012,1517523900,9280.99999726,9250.0,9260.0
9289.99999409,1517524200,9313.21326886,9250.10000137,9250.10000137
9265.08281722,1517524500,9311.0,9250.0,9289.99999525
9197.12514033,1517524800,9251.0,9172.06935151,9250.0
9180.36320764,1517525100,9200.0,9175.00000001,9197.12514033
9166.924965,1517525400,9198.99999471,9125.00000001,9182.3632075
9139.3249651,1517525700,9200.0,9133.8249653,9169.09994267
9155.0090002,1517526000,9170.6249999,9125.00000001,9133.82496522
9173.40291564,1517526300,9259.24999948,9170.38455154,9170.62499952
9168.05434,1517526600,9230.55216951,9168.05433984,9179.92496522
9200.0,1517526900,9212.83499476,9151.00000005,9167.92734072
9211.77448772,1517527200,9251.00000327,9179.34203066,9200.0
9281.00000644,1517527500,9300.56138952,9217.87448753,9217.87448756
9255.18999999,1517527800,9311.01651286,9236.00000013,9300.0
9279.62279809,1517528100,9279.62279809,9234.53645402,9255.18999997
9297.00359835,1517528400,9298.01877403,9264.63281742,9279.62279809
9290.41876571,1517528700,9311.01651319,9265.0,9283.5187763
9250.76295674,1517529000,9289.99999877,9201.44587153,9266.01724354
9199.57000007,1517529300,9237.34702281,9155.66696011,9231.44702289
9177.54851863,1517529600,9211.44851783,9150.40291371,9199.57000009
9103.68411696,1517529900,9164.84851906,9061.00000317,9150.40291382
9049.0,1517530200,9103.68411696,9049.0,9103.68411696
9039.68611552,1517530500,9094.15427359,9011.00000001,9049.0
9030.0,1517530800,9059.9629102,9030.0,9043.11427379
8994.5820596,1517531100,9050.0,8918.26292701,9030.0
8964.96699687,1517531400,9030.74331574,8929.24999961,8992.53211962
9001.0000001,1517531700,9004.98902565,8916.52839778,8964.96699966
8969.8,1517532000,9045.24116781,8950.03300125,9004.98902565
8938.27673882,1517532300,8969.8,8921.24390146,8969.8
8879.24999982,1517532600,8981.97373859,8876.35268403,8938.28033881
8885.59566588,1517532900,8929.96000047,8879.24999989,8921.72758982
8885.44176628,1517533200,8910.00359997,8850.00000003,8900.00000006
8824.1233758,1517533500,8885.44176644,8808.0,8885.44176628
8981.97001482,1517533800,8981.97001494,8824.12337579,8824.1233758
8960.40536643,1517534100,8981.97001482,8940.00000037,8981.97001482
8899.0,1517534400,8959.99999986,8872.97000004,8947.54660153
8850.0,1517534700,8899.95999993,8847.0,8899.0
8816.66837227,1517535000,8847.0,8807.0,8847.0
8775.0,1517535300,8816.6683723,8751.0,8816.66837226
8789.99999913,1517535600,8816.6683723,8751.0,8775.0
8832.15916562,1517535900,8899.24999959,8766.51249865,8789.99999906
8800.80181007,1517536200,8850.0,8800.80181,8832.15916574
8815.159165,1517536500,8821.0,8792.15916561,8819.46999954
8803.19428098,1517536800,8849.26095682,8760.00284106,8815.159165
8855.00000001,1517537100,8900.00359991,8770.96360033,8803.19428098
8870.99999997,1517537400,8908.28410707,8855.00000001,8855.00000001
8804.96002453,1517537700,8897.31483368,8804.96002453,8878.3241008
8801.00000013,1517538000,8849.99999941,8800.0,8849.99999941
8792.00000002,1517538300,8837.99998787,8783.03204779,8837.99998787
8793.0,1517538600,8814.95916595,8793.0,8793.00000026
8800.0,1517538900,8805.96002382,8768.00000001,8793.0
8825.0,1517539200,8850.0,8792.00000129,8799.99999998
8825.00000005,1517539500,8848.0036,8802.76499957,8825.00000007
8920.2841064,1517539800,8927.95538646,8803.0,8825.00000005
9050.19999984,1517540100,9054.99999999,8900.76232108,8920.28410641
8999.73504777,1517540400,9071.33326996,8962.15916576,9050.19999985
8926.96,1517540700,8999.73504777,8926.96,8999.73504777
8929.36306311,1517541000,8939.99999994,8902.15916567,8922.36666309
9027.4760036,1517541300,9027.4760036,8931.4301476,8933.06306312
9022.43663961,1517541600,9049.25359956,8993.04545632,9027.4796036
9020.00359982,1517541900,9024.99999961,9010.56138955,9022.43663961
9079.99999999,1517542200,9087.66497906,9010.56138955,9010.56138955
9094.99999975,1517542500,9100.0,9060.39100246,9075.00359995
9004.74544982,1517542800,9084.24022322,8987.60805155,9068.13663428
8888.00000009,1517543100,9039.98094925,8862.4763562,9039.98094925
8861.60642784,1517543400,8930.56138943,8819.00000001,8914.66400007
8851.04393852,1517543700,8888.19124711,8823.73000001,8879.32753767
8889.95999999,1517544000,8925.79999881,8784.46203907,8861.60642803
8829.99999953,1517544300,8899.95999897,8818.07000306,8889.95999993
8812.15916604,1517544600,8830.00359913,8812.15916604,8818.11000392
8845.00000051,1517544900,8875.56138952,8825.38,8825.38
8849.96000258,1517545200,8874.10979972,8825.64719308,8874.10979972
8751.0,1517545500,8849.96000248,8751.0,8849.96000248
8750.00000004,1517545800,8761.56138729,8749.24999959,8751.56138928
8754.96000298,1517546100,8793.74999976,8750.00000004,8750.00000004
8780.00000002,1517546400,8798.75329224,8752.0,8754.96000236
8772.00000234,1517546700,8798.73480263,8771.01853673,8780.00000002
8755.96000155,1517547000,8788.0,8755.96000132,8787.99999997
8853.96000298,1517547300,8853.96000298,8755.96000136,8760.81993526
8792.15916559,1517547600,8853.96000298,8792.15916559,8853.96000298
8752.0,1517547900,8799.99999998,8752.0,8787.1591656
8902.95133817,1517548200,8909.0,8749.0,8764.15916504
8830.76546614,1517548500,8891.08061244,8827.15916563,8877.06179557
8805.0,1517548800,8829.96000012,8805.0,8829.96000012
8820.42168621,1517549100,8850.46788449,8805.0,8811.20376053
8771.00000101,1517549400,8820.42168621,8764.31215171,8820.42168621
8780.44047744,1517549700,8786.22653209,8764.31215171,8771.00000087
8756.00000001,1517550000,8771.96,8749.0,8771.96
8765.84947383,1517550300,8780.44156922,8731.50956464,8750.00000009
8808.18848942,1517550600,8808.18848943,8740.00000037,8765.84947362
8793.94828217,1517550900,8816.56083447,8760.6104354,8808.1884901
8785.97127499,1517551200,8828.97153787,8762.66522284,8793.94828145
8723.99999993,1517551500,8800.0,8723.99999993,8785.97697281
8700.0,1517551800,8727.45810558,8700.0,8727.45810558
8698.99999961,1517552100,8749.99999989,8672.60372628,8700.0
8705.43817781,1517552400,8722.43782144,8672.60372628,8698.99999886
8671.24640462,1517552700,8699.99999934,8643.43465229,8684.10447787
8630.0,1517553000,8679.15099996,8620.56290999,8653.00000013
8575.0,1517553300,8647.25999998,8575.0,8629.49144217
8645.8,1517553600,8700.0,8510.0,8575.00000002
8633.42126557,1517553900,8696.93256808,8587.07845248,8643.12963841
8603.00289281,1517554200,8633.4212656,8566.39399199,8633.42126554
8735.0,1517554500,8759.2499996,8603.00289353,8603.00289353
8769.24999967,1517554800,8877.24673545,8737.99999995,8737.99999995
8805.52885902,1517555100,8831.34132495,8749.0,8749.00000015
8841.178332,1517555400,8921.26167808,8805.52885967,8824.44071642
8775.20661594,1517555700,8866.9969961,8761.8785704,8841.13833263
8773.71552154,1517556000,8814.0,8755.43766292,8775.20661594
8737.93408147,1517556300,8787.71870925,8710.96000006,8768.57081966
8712.52265964,1517556600,8755.56138947,8698.4212656,8737.0
8690.00000093,1517556900,8722.87104323,8675.0,8712.52265927
8755.57000001,1517557200,8786.0,8695.00000133,8699.96000049
8781.31014343,1517557500,8865.10380725,8747.46142363,8755.57000017
8704.99999982,1517557800,8771.11014353,8700.40496,8771.11014353
8685.01250185,1517558100,8704.99999998,8636.32932079,8704.99999982
8614.61707749,1517558400,8685.01250181,8574.57200525,8660.14763383
8550.0,1517558700,8626.48521068,8542.86517243,8602.51665938
8550.00000001,1517559000,8550.00000001,8542.86517255,8549.99999997
8566.92939639,1517559300,8608.13999988,8529.99999997,8550.00000001
8585.99999921,1517559600,8608.13999767,8562.0,8566.92939653
8484.00000006,1517559900,8579.99999999,8484.0,8579.99999999
8469.35762723,1517560200,8510.81860302,8424.05075693,8500.00000012
8459.99999997,1517560500,8529.46033982,8459.99999997,8460.00000035
8468.00000062,1517560800,8496.77910931,8439.10322331,8469.99999997
8499.80615883,1517561100,8551.0,8468.00000104,8468.00000104
8506.14194567,1517561400,8524.99999968,8488.0,8524.99999968
8504.96000458,1517561700,8530.0,8490.96000414,8490.96000414
8426.33187523,1517562000,8504.96000458,8425.92000002,8504.96000458
8479.9999991,1517562300,8490.00000222,8436.53187533,8447.99999954
8370.55000017,1517562600,8479.99999899,8355.0,8479.99999899
8343.91072847,1517562900,8400.63816709,8333.00000004,8379.99999988
8320.06158804,1517563200,8369.6927794,8300.0,8349.44024103
8471.77590902,1517563500,8580.7642515,8320.59337997,8320.59337997
8503.0,1517563800,8516.63840705,8441.45000004,8471.77590902
8478.896148,1517564100,8509.99999865,8441.94628076,8503.0
8498.79854999,1517564400,8519.0,8469.00000002,8478.896147
8565.27839991,1517564700,8620.48880758,8480.92843744,8498.79855
8527.90237814,1517565000,8572.59078955,8475.00000004,8565.27839991
8531.71058931,1517565300,8560.79855002,8501.81462277,8527.90237773
8481.9855895,1517565600,8531.67058932,8449.96,8531.67058932
8394.55432632,1517565900,8497.50817818,8366.31638245,8481.98558943
8421.0,1517566200,8430.99999943,8374.68629884,8374.68629884
8365.0,1517566500,8430.00359907,8361.14237877,8421.00000012
8372.89584658,1517566800,8420.8309311,8365.0,8374.68269887
8333.14237898,1517567100,8372.89584658,8330.003599,8371.22643593
8343.15769901,1517567400,8365.14237874,8320.59337998,8333.14237879
8383.0354396,1517567700,8383.0354396,8331.20000001,8343.15769904
8354.960001,1517568000,8385.6693615,8349.20000028,8383.0354396
8394.1498429,1517568300,8394.2498429,8348.01,8354.960001
8424.75548691,1517568600,8447.73195162,8360.00000016,8381.7498429
8350.00359903,1517568900,8420.79362602,8338.80570303,8404.0000005
8340.80570299,1517569200,8396.67765796,8339.4732116,8350.00359886
8372.4372261,1517569500,8400.0,8300.0,8340.80570299
8350.00000081,1517569800,8400.0,8324.39934442,8372.43722609
8349.99999988,1517570100,8363.38747653,8331.1796106,8350.00000079
8320.99999993,1517570400,8362.3722711,8310.00000027,8362.37227107
8266.73937659,1517570700,8319.85735723,8266.73937659,8310.00000035
8255.7600001,1517571000,8324.39934437,8255.7600001,8266.73937668
8230.00359916,1517571300,8280.16430103,8230.003599,8268.0
8228.99999962,1517571600,8238.99999999,8226.0,8230.003599
8200.00000001,1517571900,8240.0,8200.0,8228.99999951
8300.0,1517572200,8328.49222919,8200.0,8201.10000008
8265.00000174,1517572500,8303.3216508,8264.56380212,8300.56380201
8212.00000006,1517572800,8308.20066463,8206.24172852,8265.00000184
8200.0,1517573100,8243.99999953,8165.60906517,8231.47692577
8161.0,1517573400,8194.50999976,8160.97340179,8170.99999999
8157.81804485,1517573700,8209.37007298,8152.1,8169.0
8149.99999991,1517574000,8210.84999995,8127.0,8152.30000001
8104.62293677,1517574300,8162.39536833,8104.62293677,8127.00000015
8107.00000005,1517574600,8155.22082786,8092.70810448,8104.62293677
8028.59958828,1517574900,8138.77681143,8021.0,8110.0
8001.0,1517575200,8040.72990591,8001.0,8028.59958828
7980.0,1517575500,8002.0,7966.88926862,8001.0
8451.66487497,1517575800,8475.22425111,7975.0,7980.0
8500.80116399,1517576100,8550.0,8435.80116399,8445.76758704
8531.845064,1517576400,8705.00359986,8500.0,8508.16010995
8702.00000023,1517576700,8720.00359896,8500.0,8531.845064
8636.99999994,1517577000,8851.95458163,8545.32398796,8702.00000023
8522.4,1517577300,8636.99999996,8440.31553777,8636.99999994
8550.39999989,1517577600,8710.13157054,8501.0,8522.40000001
8719.99999996,1517577900,8720.0,8551.0,8600.0
8745.56147699,1517578200,8800.0,8719.99999996,8720.0
8642.19152508,1517578500,8745.56147699,8550.0,8745.56147699
8601.59961001,1517578800,8741.18506541,8592.94381501,8642.19152508
8611.00000001,1517579100,8665.0,8599.2499996,8601.59961001
8777.0,1517579400,8777.0,8611.0,8611.00000001
9001.0,1517579700,9010.56138954,8751.00000007,8769.99999985
8887.57989868,1517580000,9003.00000393,8810.48900001,9001.00000001
9060.0,1517580300,9060.00359983,8858.05263004,8887.57989868
8947.26880666,1517580600,9060.00359984,8930.0,9060.0
8881.00000004,1517580900,8965.21238866,8850.0,8954.30950362
8780.0,1517581200,8935.56138952,8780.0,8881.00000007
8700.0,1517581500,8780.0,8639.77130415,8779.99999994
8717.99999997,1517581800,8830.34672617,8689.99999991,8690.5
8655.0036001,1517582100,8740.00359995,8619.96000013,8738.99999993
8682.44000001,1517582400,8682.44000033,8569.8132,8655.0036001
8725.38132913,1517582700,8764.0,8660.92105506,8682.44096096
8723.51141561,1517583000,8860.0,8723.51141561,8725.38132913
8700.0,1517583300,8794.99999999,8680.38067415,8723.51141562
8711.41474263,1517583600,8753.684165,8698.51141564,8700.0
8680.0,1517583900,8720.99999995,8650.0,8700.0
8740.49504959,1517584200,8747.74972458,8650.00000001,8682.62999994
8700.0,1517584500,8750.0,8699.99999999,8744.96315874
8710.00000019,1517584800,8750.0,8656.37219306,8699.96
8819.43,1517585100,8867.10365784,8720.0,8749.9999999
8875.84821616,1517585400,8883.59399998,8737.90701885,8819.43000003
8841.00000004,1517585700,8877.92254342,8805.37880493,8850.3885911
8979.70872559,1517586000,8980.23919647,8800.0,8841.00000004
9020.0000001,1517586300,9050.00000003,8930.89965031,8950.07800858
9037.57620542,1517586600,9066.99999973,8950.60038,9039.7054553
9050.00000004,1517586900,9068.0,9000.0,9061.08324999
9119.0,1517587200,9189.24999945,9040.00000004,9050.00000007
9061.00000047,1517587500,9141.0,9050.56290153,9119.0
8910.22344013,1517587800,9061.00000064,8910.22344013,9061.0000005
8977.14863918,1517588100,9009.28255637,8901.20314835,8910.22344014
8945.43547836,1517588400,9000.0,8900.0000001,8996.35072087
8976.0,1517588700,9034.47872135,8923.00000023,8945.43547994
9026.49266303,1517589000,9050.28724613,8976.0,8976.0
8989.96,1517589300,9039.29377987,8989.96,9020.0
9110.23133118,1517589600,9110.23133119,8977.07273965,8989.23371694
9135.56138951,1517589900,9135.56138952,9085.56138955,9110.23133122
9166.2786324,1517590200,9196.60038027,9120.0,9134.74573432
9159.00000009,1517590500,9174.05000014,9120.62600005,9166.27863236
9022.7853664,1517590800,9173.99999993,9003.00000004,9164.69246911
8975.0,1517591100,9025.56138938,8950.0,9003.00000007
8946.34347281,1517591400,8975.8,8858.24580881,8975.8
8984.99999904,1517591700,9016.99999962,8930.28403949,8942.76313404
8851.5,1517592000,8984.99999886,8850.0,8980.0
8739.27184808,1517592300,8884.43584559,8739.27184808,8851.5
8905.039246,1517592600,8905.039246,8736.77036126,8749.99999997
8855.00000044,1517592900,8940.56138954,8850.0,8905.039246
8748.15000001,1517593200,8878.51905095,8748.15,8855.0000007
8752.51905083,1517593500,8830.0,8752.51905083,8793.51141539
8680.0,1517593800,8760.0,8656.83736667,8752.51905083
8755.20111564,1517594100,8784.85773593,8656.345,8680.0
8844.00000001,1517594400,8849.24999944,8755.20111564,8755.20111568
8781.2210725,1517594700,8862.72249415,8771.94332097,8849.24999959
8750.0,1517595000,8829.90708391,8750.0,8809.70853571
8765.00000016,1517595300,8765.00000016,8750.0,8750.0
8660.00000006,1517595600,8781.06761736,8660.0,8773.9284752
8651.00000004,1517595900,8676.79578706,8651.0,8660.00000006
8660.00409983,1517596200,8724.51735849,8650.0,8655.00000002
8758.22607382,1517596500,8777.0,8658.2798433,8660.00410006
8727.92113557,1517596800,8782.38,8694.56302399,8755.00000001
8694.56302376,1517597100,8755.97594727,8678.69722141,8727.92113534
8586.0,1517597400,8694.56302387,8586.0,8678.6972216
8624.48974502,1517597700,8624.48974504,8585.0,8586.0
8578.22662759,1517598000,8637.32662754,8569.78475983,8624.48974503
8530.00000012,1517598300,8598.99999828,8521.0,8598.99999828
8535.0,1517598600,8546.62859546,8510.19943894,8530.00000016
8579.81971392,1517598900,8649.9999988,8535.0,8535.0
8560.99999872,1517599200,8609.81971349,8516.81335353,8609.81971349
8578.02902449,1517599500,8588.85909604,8561.0,8561.0
8768.33808908,1517599800,8768.5380893,8578.02902453,8578.02902453
8691.11796944,1517600100,8769.99999999,8688.51141567,8768.33808908
8759.96000199,1517600400,8798.25367483,8707.0381805,8707.0381805
8694.22596361,1517600700,8784.99999985,8679.24999959,8784.99999984
8723.39999996,1517601000,8723.39999996,8680.00000053,8680.00000053
8672.90819997,1517601300,8723.39999997,8660.0,8723.39999996
8680.5320461,1517601600,8691.43204488,8660.00000786,8672.86819997
8692.33204496,1517601900,8697.53204604,8666.110469,8680.5320461
8780.92365268,1517602200,8788.92365267,8678.82375868,8690.96
8783.5114156,1517602500,8854.43204613,8775.74026724,8787.92365258
8780.0,1517602800,8817.33204611,8751.49551345,8801.30545383
8721.14784314,1517603100,8778.99999741,8711.97084195,8767.96000088
8758.77084164,1517603400,8758.77084188,8718.77084193,8719.99999998
8740.07578201,1517603700,8800.00000004,8740.07578201,8758.77084149
8659.63454108,1517604000,8752.1478431,8624.96134191,8740.07578243
8647.47500119,1517604300,8712.02422161,8647.47500119,8659.63454107
8608.64316027,1517604600,8665.58036854,8600.00000004,8647.47500119
8632.5259205,1517604900,8655.56138952,8590.0,8608.64316027
8537.00000349,1517605200,8619.44491928,8534.00000005,8619.44491928
8585.67273263,1517605500,8585.67273272,8539.0,8539.00000002
8577.0,1517605800,8629.43049082,8559.78880104,8585.67273263
8585.77720676,1517606100,8628.73783205,8554.77751615,8577.0
8584.06421271,1517606400,8587.0642129,8568.73567827,8568.73567827
8615.06421294,1517606700,8684.0,8571.17000022,8584.06421304
8646.86706376,1517607000,8673.00019974,8633.46706324,8643.46706252
8660.6567851,1517607300,8712.02831999,8643.46706424,8648.87116134
8678.74311555,1517607600,8680.38067323,8620.56148954,8660.6567851
8664.54295965,1517607900,8701.0,8630.02286881,8650.00410467
8685.69678314,1517608200,8693.29195125,8658.65732005,8658.69732065
8620.00000033,1517608500,8685.69678509,8607.55902008,8677.2700478
8578.99999974,1517608800,8638.91026483,8550.0,8638.91026483
8568.55054763,1517609100,8605.91077239,8555.57116378,8579.00409939
8677.89005769,1517609400,8677.93207925,8550.00000009,8555.57116378
8773.37546547,1517609700,8811.68466348,8649.89999017,8649.89999022
8849.0,1517610000,8849.00002,8743.5114155,8787.28303537
8769.97130948,1517610300,8860.0,8767.34110699,8849.00001997
8840.52139377,1517610600,8863.40116922,8769.97130951,8769.97130951
8816.99999973,1517610900,8840.56139259,8796.35858584,8840.52139135
8767.10371375,1517611200,8822.34024207,8753.97275462,8816.99999974
8799.99999856,1517611500,8802.58390832,8732.17570931,8767.10371375
8830.19679889,1517611800,8830.19679889,8797.97643219,8799.9999976
8818.6967992,1517612100,8840.56139131,8800.00819839,8818.69679897
8886.17251427,1517612400,8899.99999996,8818.69679919,8818.6967992
8950.20223699,1517612700,8950.20223699,8887.99999655,8895.24441764
8906.09482247,1517613000,8953.84906922,8850.99999999,8950.20223699
8900.0,1517613300,8911.99679891,8850.99999999,8906.0948225
8932.0,1517613600,9013.66129382,8881.00353744,8899.99999921
8913.61687818,1517613900,8948.00338952,8913.61687818,8932.0
8912.11197676,1517614200,8945.0,8907.76824648,8918.46999995
8858.90876,1517614500,8944.99999721,8835.00000004,8930.0
8829.62999985,1517614800,8874.96073081,8826.42,8835.00000011
8840.85012067,1517615100,8873.99999889,8776.30907027,8829.58999985
8889.00000128,1517615400,8889.00000128,8840.81012051,8870.99999782
8872.00000009,1517615700,8901.70669743,8872.00000004,8889.00000156
8883.99999952,1517616000,8916.0,8883.0,8890.977208
8870.8313411,1517616300,8928.05551244,8833.4714156,8883.99999952
8788.42999972,1517616600,8870.83134062,8788.42999972,8833.51141824
8800.0,1517616900,8800.0,8732.13570936,8788.42999944
8821.89585117,1517617200,8827.45235112,8779.00603172,8779.00603172
8821.0,1517617500,8821.0,8799.99999992,8819.84267599
8863.94188937,1517617800,8863.94188937,8821.0,8821.0
8865.10498848,1517618100,8887.55,8850.99999993,8864.91182165
8834.2315,1517618400,8859.81632356,8834.2315,8859.81632356
8771.2029709,1517618700,8841.60492993,8771.2029709,8841.60492993
8749.24999955,1517619000,8779.99999994,8733.0,8779.99999994
8779.99999975,1517619300,8779.9999998,8740.99999917,8749.24999956
8733.8566068,1517619600,8779.99999982,8733.85660679,8779.99999975
8683.22027189,1517619900,8733.8566068,8638.0,8733.8566068
8649.52502508,1517620200,8683.22027195,8648.4873931,8683.22027189
8601.00000005,1517620500,8668.02633365,8601.00000005,8648.50127635
8630.00000119,1517620800,8650.0,8600.46999999,8633.9999981
8596.366128,1517621100,8649.99999866,8591.0,8647.99999999
8647.20352772,1517621400,8658.46311579,8582.12488484,8596.366128
8621.0,1517621700,8647.20352772,8602.02978858,8647.20352772
8638.79890038,1517622000,8647.20762773,8615.97815439,8645.9781544
8591.37683024,1517622300,8625.79890014,8555.39000005,8615.97815439
8557.01131364,1517622600,8600.31485847,8550.6958887,8573.0390733
8681.62927604,1517622900,8687.44633627,8557.01131363,8557.01131364
8631.00100484,1517623200,8674.82441349,8608.57151564,8630.80300301
8681.63337595,1517623500,8681.63337595,8610.63228636,8631.00100483
8699.63337585,1517623800,8699.99999963,8681.62927593,8685.56138954
8658.99999903,1517624100,8699.63337569,8589.83148038,8699.62927596
8656.0,1517624400,8665.56138841,8601.6011789,8658.99999905
8660.00000017,1517624700,8660.56548955,8624.41889364,8656.0
8698.88934874,1517625000,8700.0,8660.56548025,8660.56548025
8689.00000096,1517625300,8689.00000112,8665.90000019,8689.00000112
8699.99999701,1517625600,8700.0,8665.86000053,8689.00410112
8664.96410015,1517625900,8699.99999981,8660.56548025,8699.99999981
8660.48548027,1517626200,8689.99999381,8660.48548027,8664.96410011
8557.62796246,1517626500,8660.48548026,8555.23987517,8660.48548026
8411.0,1517626800,8557.62796141,8411.0,8555.23987517
8340.00000024,1517627100,8421.00287838,8328.6,8411.0
8304.35448956,1517627400,8370.99999906,8300.0,8365.01999996
8320.0,1517627700,8371.64999994,8300.0,8304.3544895
8320.00000118,1517628000,8358.5849963,8300.0,8320.00000001
8370.00000004,1517628300,8400.67362014,8308.40164608,8358.58499348
8267.0,1517628600,8448.09356427,8266.63426132,8370.00000008
8320.00000029,1517628900,8320.00000029,8243.45046314,8269.15828336
8215.21934923,1517629200,8321.85179877,8210.219349,8320.99603001
8273.55047142,1517629500,8290.16567358,8207.79288033,8225.0
8339.99999892,1517629800,8387.84026188,8267.61681615,8273.55047141
8340.00000004,1517630100,8342.80717494,8305.3929683,8324.99999979
